101.95.97.250;387;387
101.95.97.46;656;656
101.95.97.94;374;374
101.95.98.110;372;372
101.95.98.170;77;77
101.95.98.46;645;645
101.95.98.86;372;372
101.95.99.142;673;636
101.95.99.206;244;244
101.95.99.58;138;138
101.99.32.111;1912;1912
102.0.5.54;178;178
102.128.160.3;2278;2278
102.128.160.4;2292;2292
102.129.52.157;1949;1339
102.134.169.124;23;23
102.134.169.1;68;60
102.134.17.186;2833;2833
102.134.241.180;0;0
102.135.170.176;30;30
102.165.126.20;2901;2901
102.177.35.74;1247;1222
102.182.95.171;29;29
102.209.254.196;1619;1619
102.210.49.1;0;0
102.210.50.241;0;0
102.214.145.89;0;0
102.214.233.133;0;0
102.214.233.148;453;453
102.214.233.169;2896;2896
102.214.233.178;394;394
102.215.99.40;1238;1238
102.216.31.34;2905;2905
102.216.75.141;707;707
102.217.121.94;836;506
102.217.136.48;1577;1577
102.217.64.70;2852;2852
102.219.209.66;427;427
102.219.210.214;486;454
102.220.142.202;2961;2961
102.221.216.194;2702;2702
102.221.216.246;2702;2439
102.221.249.2;2854;2854
102.221.28.6;303;303
102.22.192.10;5476;5476
102.222.60.65;0;0
102.23.176.201;1712;1676
102.23.177.17;1961;1877
102.248.64.2;0;0
102.33.9.11;2863;2863
102.33.9.20;2863;2863
102.36.127.15;719;719
102.36.154.127;2405;2405
102.38.28.200;1570;1570
102.38.30.105;1443;1443
102.38.31.5;1424;1330
102.39.94.11;2898;2898
102.46.120.86;0;0
1.0.246.206;2889;2889
102.64.117.237;896;881
102.64.126.64;0;0
102.64.127.2;225;225
102.67.58.254;3908;3908
102.68.59.190;926;926
102.69.188.210;952;734
102.69.241.254;44;44
103.101.175.14;2499;2499
103.101.206.7;40;40
103.101.216.2;710;710
103.10.123.5;1158;1158
103.10.170.1;137;137
103.102.176.170;2889;2889
103.102.250.2;0;0
103.102.31.78;0;0
103.104.142.47;2868;2868
103.104.57.133;26;26
103.104.87.134;2671;2671
103.105.190.222;0;0
103.106.193.62;0;0
103.106.194.61;155;155
103.106.236.227;1416;1055
103.106.236.86;1261;766
103.106.76.106;2242;2242
103.106.76.122;2840;2840
103.106.76.158;1686;1662
103.106.77.234;850;850
103.107.116.1;4;4
103.107.147.250;2898;2898
103.107.186.157;0;0
103.107.244.194;2155;2155
103.107.68.126;1326;1239
103.108.182.59;0;0
103.109.14.126;407;407
103.109.160.178;2885;2885
103.109.212.90;430;430
103.110.111.34;2613;2613
103.111.100.34;2944;2944
103.111.100.62;0;0
103.111.144.102;0;0
103.111.194.18;2860;2860
103.111.225.246;520;520
103.111.96.163;950;624
103.113.152.62;965;918
103.113.153.137;1318;1233
103.113.153.56;0;0
103.113.3.14;1866;1866
103.114.50.18;0;0
103.115.104.38;1850;1850
103.115.30.191;0;0
103.115.30.197;2895;2895
103.115.30.93;2075;2075
103.11.96.234;26;26
103.11.96.34;932;932
103.120.202.14;1195;878
103.121.120.206;17;17
103.121.212.1;1973;1973
103.121.212.77;0;0
103.121.212.7;1030;982
103.121.215.104;610;610
103.121.215.3;2903;2903
103.121.21.82;1150;0
103.121.224.235;2867;2867
103.122.33.86;2103;2103
103.122.65.108;0;0
103.123.157.2;23;23
103.124.138.59;2881;2881
103.124.227.11;1774;1774
103.126.24.39;2863;2863
103.126.247.253;48;48
103.126.30.69;2022;2022
103.126.4.1;0;0
103.129.125.244;2862;2862
103.129.125.255;2882;2882
103.129.210.40;2008;2008
103.129.210.43;1952;1952
103.129.212.163;237;237
103.129.214.193;2025;2025
103.129.218.5;725;725
103.129.95.2;805;705
103.131.105.130;1417;1417
103.132.230.62;1930;1930
103.132.53.122;458;458
103.133.231.163;2906;2906
103.134.185.121;892;887
103.134.185.149;2908;2908
103.134.185.99;1377;1377
103.135.0.95;590;590
103.135.221.250;45;45
103.135.4.2;953;905
103.136.161.41;2035;2035
103.136.16.17;1579;1535
103.137.9.34;438;438
103.138.218.5;2070;2070
103.138.226.64;0;0
103.138.22.66;419;419
103.138.51.182;30;30
103.138.68.154;0;0
103.138.68.98;2805;2805
103.139.110.234;76;76
103.139.18.54;2751;2751
103.140.132.85;0;0
103.140.142.53;722;689
103.141.108.133;0;0
103.141.108.206;0;0
103.141.238.30;460;201
103.141.74.10;1908;1908
103.14.20.34;1066;978
103.142.254.249;37;37
103.142.89.64;48;48
103.142.89.65;0;0
103.142.89.69;342;0
103.142.89.71;0;0
103.142.89.74;0;0
103.143.197.90;2268;2268
103.144.5.141;0;0
103.144.90.237;2900;2900
103.147.107.114;596;596
103.147.107.122;0;0
103.147.245.254;0;0
103.147.72.49;0;0
103.147.84.121;2505;2505
103.147.84.161;2899;2899
103.147.85.17;5803;5803
103.147.87.79;2904;2904
103.148.104.11;1741;1682
103.148.130.27;1973;1973
