ip;network-operator;router vendor;model version;firmware version;successful protocols
41.32.80.105;;;;;https443,ssh
41.33.215.89;;;AT-510D;;snmp
41.57.125.144;;Cisco;Cisco IOS Software C2900 Software (C2900-UNIVERSALK9-M) Version 15.0(1)M7 RELEASE SOFTWARE (fc2)  Technical Support: http://www.cisco.com/techsupport  Copyright (c) 1986-2011 by Cisco Systems Inc.  Compiled Thu 04-Aug-11 21:40 by prod_rel_team;;snmp
41.57.125.147;;Cisco;Cisco IOS Software C2900 Software (C2900-UNIVERSALK9-M) Version 15.0(1)M7 RELEASE SOFTWARE (fc2)  Technical Support: http://www.cisco.com/techsupport  Copyright (c) 1986-2011 by Cisco Systems Inc.  Compiled Thu 04-Aug-11 21:40 by prod_rel_team;;snmp
41.57.125.192;;Cisco;Cisco IOS Software C2900 Software (C2900-UNIVERSALK9-M) Version 15.0(1)M7 RELEASE SOFTWARE (fc2)  Technical Support: http://www.cisco.com/techsupport  Copyright (c) 1986-2011 by Cisco Systems Inc.  Compiled Thu 04-Aug-11 21:40 by prod_rel_team;;snmp
41.57.125.195;;Cisco;Cisco IOS Software C2900 Software (C2900-UNIVERSALK9-M) Version 15.0(1)M7 RELEASE SOFTWARE (fc2)  Technical Support: http://www.cisco.com/techsupport  Copyright (c) 1986-2011 by Cisco Systems Inc.  Compiled Thu 04-Aug-11 21:40 by prod_rel_team;;snmp
41.57.125.212;;Cisco;Cisco IOS Software C2900 Software (C2900-UNIVERSALK9-M) Version 15.0(1)M7 RELEASE SOFTWARE (fc2)  Technical Support: http://www.cisco.com/techsupport  Copyright (c) 1986-2011 by Cisco Systems Inc.  Compiled Thu 04-Aug-11 21:40 by prod_rel_team;;snmp
41.57.125.215;;Cisco;Cisco IOS Software C2900 Software (C2900-UNIVERSALK9-M) Version 15.0(1)M7 RELEASE SOFTWARE (fc2)  Technical Support: http://www.cisco.com/techsupport  Copyright (c) 1986-2011 by Cisco Systems Inc.  Compiled Thu 04-Aug-11 21:40 by prod_rel_team;;snmp
41.59.103.110;;Mikrotik;RB3011UiAS;RouterOS;snmp
41.63.245.176;;Cisco;;;http80,http8080,https443
41.63.245.191;;Cisco;;;http80,http8080,https443
41.64.174.216;;;;;http80
41.74.11.9;;Mikrotik;CCR1036-12G-4S;RouterOS;snmp
41.76.82.124;;Mikrotik;RB1100x4;RouterOS;snmp
41.79.150.182;;Fortinet;;;http80,https443
41.79.151.169;;Mikrotik;RB2011UiAS-2HnD;RouterOS;snmp
41.79.151.24;;Mikrotik;RB2011iLS;RouterOS;snmp
41.79.64.116;;ZTE;;;http80,https443
41.79.64.217;;Mikrotik;;RouterOS,v7.8;http80
41.79.64.218;;Mikrotik;RB1100Dx4;RouterOS;snmp
41.79.65.113;;ZTE;;;http80,https443
41.79.65.140;;Mikrotik;CCR1036-12G-4S;RouterOS;snmp
41.79.65.168;;Mikrotik;CCR2116-12G-4S+;RouterOS;snmp
41.79.65.28;;ZTE;;;http80,https443
41.79.65.82;;;;;http80,https443,ssh
41.79.66.186;;ZTE;;;http80,https443
41.79.67.130;;;Linux iwalokun_oluwole 2.6.32.27 #1 Mon Feb 8 10:46:33 UTC 2021 mips;;http80,snmp,ssh
41.79.67.131;;;;;http80
41.79.67.171;;;;;http80,https443
41.79.67.196;;;;;http80,https443,ssh
41.79.67.246;;ZTE;;;http80,https443
41.85.11.182;;Mikrotik;RB750Gr3;RouterOS;snmp
41.85.15.110;;Mikrotik;RB750Gr3;RouterOS;snmp
41.85.15.46;;Mikrotik;RB750Gr3;RouterOS;snmp
41.85.22.210;;Mikrotik;RB750Gr3;RouterOS;snmp
41.85.24.110;;Mikrotik;RB750Gr3;RouterOS;snmp
41.85.24.18;;Mikrotik;RB750Gr3;RouterOS;snmp
41.85.24.2;;Mikrotik;RB750Gr3;RouterOS;snmp
41.85.24.70;;Mikrotik;RB750Gr3;RouterOS;snmp
41.85.25.162;;Mikrotik;RB750Gr3;RouterOS;snmp
41.85.25.194;;Mikrotik;RB750Gr3;RouterOS;snmp
41.85.27.206;;Mikrotik;RB750Gr3;RouterOS;snmp
41.85.27.222;;Mikrotik;RB750Gr3;RouterOS;snmp
41.85.27.234;;Mikrotik;RB750Gr3;RouterOS;snmp
41.85.30.126;;Mikrotik;RB750Gr3;RouterOS;snmp
41.85.40.18;;Mikrotik;RB750Gr3;RouterOS;snmp
41.85.40.78;;Mikrotik;RB750Gr3;RouterOS;snmp
41.85.9.146;;Mikrotik;RB750Gr3;RouterOS;snmp
43.224.108.29;;Mikrotik;CCR1036-8G-2S+;RouterOS;snmp
43.224.108.30;;Mikrotik;CCR1036-12G-4S;RouterOS;http80,snmp
43.224.108.32;;Mikrotik;CCR1036-8G-2S+;RouterOS;snmp
43.224.108.33;;Mikrotik;CCR1036-8G-2S+;RouterOS;snmp
43.224.108.34;;Mikrotik;CCR1036-8G-2S+;RouterOS;snmp
43.224.108.35;;Mikrotik;CCR1036-8G-2S+;RouterOS;snmp
43.224.108.36;;Mikrotik;CCR1036-8G-2S+;RouterOS;snmp
43.224.108.37;;Mikrotik;CCR1036-8G-2S+;RouterOS;snmp
43.224.108.38;;Mikrotik;CCR1036-8G-2S+;RouterOS;snmp
43.224.108.39;;Mikrotik;CCR1036-8G-2S+;RouterOS;snmp
43.224.108.49;;Mikrotik;CCR1036-8G-2S+;RouterOS;snmp
43.224.111.144;;Mikrotik;CCR1036-8G-2S+;RouterOS;snmp
43.224.128.1;;Mikrotik;CCR1072-1G-8S+;RouterOS;snmp
43.224.128.101;;;;;https443
43.224.128.103;;;;;ssh
43.224.128.104;;;;;ssh
43.224.128.108;;;;;http80
43.224.128.110;;TP-Link;No.,TL-WR840N,TP-Link Wireless N Router WR840N;;http80,http8080,https443
43.224.128.113;;Fortinet;;;http80,http8080,https443
43.224.128.118;;;;;ssh
43.224.128.119;;;;;http80,https443
43.224.128.122;;Hikvision;border;;http80,https443
43.224.128.134;;;;;http80,http8080,https443,ssh
43.224.128.141;;;;;http80,https443
43.224.128.148;;;;;http80,https443,ssh
43.224.128.159;;;;;http80,https443
43.224.128.162;;Cisco;;;http80,http8080,https443
43.224.128.175;;;;;http80
43.224.128.187;;Fortinet;;;http80,http8080,https443
43.224.128.188;;;;;http80,https443,ssh
43.224.128.194;;;DVR;;http80
43.224.128.204;;Hikvision;;;http80
43.224.128.217;;;;;http80
43.224.128.218;;;;;http80,https443
43.224.128.225;;Fortinet;;;http80,http8080,https443,ssh
43.224.128.228;;;;;http80,http8080,https443
43.224.128.235;;Hikvision;;;http80
43.224.128.66;;;;;http80,ssh
43.224.128.70;;Fortinet;;;http80,https443,ssh
43.224.128.75;;;;;http80,https443,ssh
43.225.194.100;;;;;http80
43.225.194.101;;;;;http80
43.225.194.102;;;;;http80,http8080,https443
43.225.194.103;;;;;http80
43.225.194.104;;;DVR;;http80
43.225.194.107;;;;;http80
43.225.194.108;;;;;http80,http8080,https443
43.225.194.98;;;;;http80,http8080
43.225.194.99;;;;;http80
43.225.195.178;;Mikrotik;;RouterOS;http80
43.225.195.238;;Mikrotik;;RouterOS;http80
43.225.21.10;;;;;http80
43.225.22.116;;;;;http80,https443
43.225.22.234;;Mikrotik;x86;RouterOS;snmp
43.225.22.235;;Mikrotik;x86;RouterOS;snmp
43.225.22.236;;Mikrotik;x86;RouterOS;snmp
43.225.22.237;;Mikrotik;x86;RouterOS;snmp
43.225.22.238;;Mikrotik;x86;RouterOS;snmp
43.225.23.34;;Mikrotik;x86;RouterOS;snmp
43.225.24.134;;Mikrotik;CCR1036-8G-2S+;RouterOS;snmp
43.225.24.186;;Mikrotik;x86;RouterOS,v6.48.6;http80,snmp
43.225.24.214;;;;;http80
43.225.26.114;;;;;http80,http8080
43.225.26.116;;;;ledE;http80
43.225.26.119;;Hikvision;;;http80,http8080
43.225.26.122;;Fortinet;;;http80,http8080,https443
43.225.26.125;;;;;https443
43.225.26.166;;Mikrotik;CCR1036-8G-2S+;RouterOS;snmp
43.225.26.50;;Mikrotik;RB3011UiAS;RouterOS;snmp
43.225.27.24;;;;;http80,https443,ssh
43.225.27.26;;Mikrotik;RB750Gr3;RouterOS;snmp
43.225.65.141;;Mikrotik;RB760iGS;RouterOS;snmp
43.225.65.65;;Mikrotik;;RouterOS;http80,https443
43.225.66.206;;;;;http80,http8080,ssh
43.225.67.153;;Mikrotik;RB750Gr3;RouterOS;snmp
43.225.72.13;;Mikrotik;CCR2116-12G-4S+;RouterOS;snmp
43.225.72.58;;Mikrotik;x86;RouterOS;snmp
43.225.72.62;;Mikrotik;x86;RouterOS;snmp
43.228.166.150;;;;;http80,https443
43.228.166.226;;;RB3u98BWUggyOpo7Kl8I2y83mFnzmJpPNR;v0.8.10;http80,http8080
43.228.180.187;;;;;http80,https443,ssh
43.228.92.250;;Mikrotik;RB3011UiAS;RouterOS;snmp
43.228.92.254;;Mikrotik;CCR1036-8G-2S+;RouterOS,v6.49.18;http80,snmp
43.228.92.98;;Mikrotik;x86;RouterOS;snmp
43.228.93.231;;;;;http80,http8080
43.228.95.138;;Mikrotik;x86;RouterOS;snmp
43.228.95.146;;;;;http80
43.228.95.193;;;;;http80
43.228.95.2;;Mikrotik;x86;RouterOS;snmp
43.228.95.209;;Mikrotik;;RouterOS;http80,http8080
43.228.95.216;;;;;http80
43.228.95.218;;;;;http80,http8080
43.228.95.219;;;;;http80,http8080
43.228.95.241;;Mikrotik;x86;RouterOS;snmp
43.228.95.242;;;DVR;;http80
43.228.95.246;;;;;http80
43.228.95.248;;Hikvision;;;http80
43.228.95.250;;;DVR;;http80
43.228.95.251;;TP-Link;3G/4G Wireless N Router,TL-MR3420;;http80,http8080,https443
43.228.95.49;;Mikrotik;CCR1036-12G-4S;RouterOS;snmp
43.228.95.50;;;;;http80
43.228.95.53;;Hikvision;;;http80
43.228.95.75;;Mikrotik;CCR1036-8G-2S+;RouterOS;snmp
43.228.95.78;;Mikrotik;CCR1036-8G-2S+;RouterOS;snmp
43.230.129.163;;Mikrotik;CCR1036-8G-2S+;RouterOS;snmp
43.230.157.108;;;;;http8080,https443
43.230.157.109;;;;;http80,http8080,https443
43.230.157.97;;Mikrotik;;RouterOS,v6.49.7;http80
43.230.198.66;;;;;http80,https443
43.230.198.67;;;;;http80
43.230.198.68;;;;;http80
43.230.199.134;;TP-Link;AC1200 Wireless Dual Band Gigabit Router,Archer C5;;http80
43.230.214.106;;Mikrotik;CCR1009-7G-1C-1S+;RouterOS;snmp
43.230.214.107;;;;;http80,http8080
43.230.214.97;;Mikrotik;x86;RouterOS;snmp
43.230.215.35;;Hikvision;;;http80
43.230.37.65;;;;;http80
43.230.37.70;;;;;http80
43.230.37.75;;;;;http80
43.231.52.11;;Mikrotik;CCR1036-8G-2S+;RouterOS;snmp
43.239.196.103;;;DVR;;http80,https443
43.239.200.161;;Mikrotik;x86;RouterOS;snmp
43.239.200.163;;;;v10.0.7;http80,https443
43.241.132.142;;Mikrotik;CHR;RouterOS;snmp
43.241.133.246;;Mikrotik;CCR2116-12G-4S+;RouterOS;snmp
43.246.140.154;;Mikrotik;CCR1016-12S-1S+;RouterOS;snmp
43.246.141.1;;Mikrotik;CHR;RouterOS;snmp
43.246.141.129;;Mikrotik;CHR;RouterOS;snmp
43.246.141.145;;Mikrotik;CHR;RouterOS;snmp
43.246.141.147;;;;;http80
43.246.141.149;;Hikvision;;;http80
43.246.141.161;;Mikrotik;CHR;RouterOS;snmp
43.246.141.162;;;;;http80,http8080,https443,ssh
43.246.141.177;;Mikrotik;CHR;RouterOS;snmp
43.246.141.189;;Mikrotik;;RouterOS,v6.49.7;http80,https443
43.246.141.193;;Mikrotik;CHR;RouterOS;snmp
43.246.141.196;;Mikrotik;;RouterOS,v6.48.3;http80,https443
43.246.141.209;;Mikrotik;CHR;RouterOS;snmp
43.246.141.225;;Mikrotik;CHR;RouterOS;snmp
43.246.141.6;;Hikvision;;;http80
43.246.141.97;;Mikrotik;CHR;RouterOS;snmp
43.246.141.98;;;;;http80
43.246.142.14;;Mikrotik;RB4011iGS+;RouterOS;snmp
43.246.243.113;;;;;http8080
43.246.243.75;;Fortinet;;;http80,http8080,https443,ssh
43.246.243.76;;;;;http80,http8080,https443
43.247.13.154;;Mikrotik;CCR1016-12G;RouterOS;snmp
43.247.13.155;;;;;http80,https443
43.247.13.156;;Mikrotik;CCR1016-12G;RouterOS;snmp
43.247.33.186;;Mikrotik;RB1100x4;RouterOS;snmp
43.248.58.106;;Mikrotik;CCR1072-1G-8S+;RouterOS;snmp
43.248.58.131;;;;;http80,https443
43.248.58.38;;;;;http80
43.249.140.98;;Mikrotik;RB760iGS;RouterOS;snmp
43.249.141.28;;Mikrotik;RB3011UiAS;RouterOS;snmp
43.249.141.29;;Mikrotik;RB3011UiAS;RouterOS;snmp
43.249.141.30;;Mikrotik;RB3011UiAS;RouterOS;snmp
43.249.141.31;;Mikrotik;RB3011UiAS;RouterOS;snmp
43.249.142.1;;Mikrotik;RB3011UiAS;RouterOS;snmp
43.249.216.129;;Mikrotik;x86;RouterOS;snmp
43.249.216.49;;Mikrotik;CCR1036-8G-2S+;RouterOS;snmp
43.249.216.54;;Mikrotik;CCR1036-8G-2S+;RouterOS;snmp
43.249.216.57;;Mikrotik;CCR1009-8G-1S-1S+;RouterOS;snmp
43.249.216.62;;;;;http80,http8080,https443,ssh
43.249.217.105;;Mikrotik;CCR1009-8G-1S-1S+;RouterOS;snmp
43.249.217.106;;TP-Link;300Mbps Wireless N Router,TL-WR850N;;http80,http8080,https443
43.249.217.107;;;V1600D;;snmp
43.249.217.108;;;;;http80,http8080
43.249.217.109;;TP-Link;300Mbps Wireless N Router,TL-WR850N;;http80,https443,ssh
43.249.217.25;;Mikrotik;CCR1009-8G-1S-1S+;RouterOS;snmp
43.249.217.27;;;;;http80
43.249.217.66;;;;;http80,http8080
43.249.217.67;;;;;http80
43.249.217.70;;;;;http80,http8080
43.249.219.121;;Mikrotik;x86;RouterOS;snmp
43.249.219.129;;Mikrotik;CCR1009-8G-1S-1S+;RouterOS;snmp
43.249.219.131;;;;;http80,http8080
43.249.224.65;;Mikrotik;CCR1036-8G-2S+;RouterOS;snmp
43.249.225.113;;Mikrotik;CCR2116-12G-4S+;RouterOS;snmp
43.249.225.119;;;;;http80,https443
43.249.225.121;;Hikvision;;;http80
43.249.225.123;;Hikvision;;;http80
43.249.225.124;;;;;http80,http8080
43.249.225.125;;Hikvision;;;http80,http8080
43.249.225.126;;;;;http80,http8080
43.249.225.186;;Mikrotik;CCR1036-8G-2S+;RouterOS;snmp
43.249.225.65;;Mikrotik;CCR2004-1G-12S+2XS;RouterOS;snmp
43.249.226.153;;Mikrotik;CCR1036-8G-2S+;RouterOS;snmp
43.249.226.155;;;;;http80,http8080
43.249.226.156;;Hikvision;;;http80
43.249.226.158;;;;;http80,http8080
43.249.226.170;;Mikrotik;CCR1036-8G-2S+;RouterOS;snmp
43.249.226.54;;Mikrotik;CCR1009-8G-1S-1S+;RouterOS,v6.49.18;http80,snmp
43.249.227.106;;Mikrotik;CCR1036-8G-2S+;RouterOS;snmp
43.249.227.113;;Mikrotik;x86;RouterOS;snmp
43.249.227.115;;;;;https443
43.249.227.120;;;;;http80,http8080,https443
43.249.227.122;;;;;http80,http8080
43.249.227.130;;Mikrotik;x86;RouterOS,v6.49.10;http80,https443,snmp
43.249.227.14;;Mikrotik;CCR2004-1G-12S+2XS;RouterOS;snmp
43.249.227.178;;Mikrotik;;RouterOS;http80
43.249.227.181;;Mikrotik;;RouterOS,v6.48.4;http80,ssh
43.249.227.194;;Mikrotik;CCR1009-7G-1C;RouterOS;snmp
43.249.227.210;;Mikrotik;CCR1009-7G-1C-1S+;RouterOS;snmp
43.249.227.220;;;;;http80,http8080
43.249.227.34;;Mikrotik;CCR1036-8G-2S+;RouterOS;snmp
43.249.227.38;;Mikrotik;CCR1009-8G-1S-1S+;RouterOS;snmp
43.249.55.222;;Mikrotik;x86;RouterOS;snmp
43.251.168.198;;;;;http80
43.251.168.199;;;;;http80
43.251.168.201;;Fortinet;;;http80,http8080,https443
43.251.168.228;;;;;http80,http8080,https443
43.251.168.240;;;;;http80
43.251.170.131;;;;;http80
43.251.174.104;;;;;http80,http8080,https443
43.251.174.140;;;DVR;;http80,http8080
43.251.174.141;;;;;http80,http8080
43.251.174.172;;;;;http80
43.251.174.70;;;;;http80,http8080
43.251.176.131;;Hikvision;;;http80,http8080
43.251.176.132;;;;;https443,ssh
43.251.176.134;;Hikvision;;;http80
43.251.176.137;;;;;http80,http8080
43.251.176.140;;TP-Link;AC1200 Wireless Dual Band Router,Archer C55,No.;;http80,http8080,https443
43.251.176.150;;;DVR;;http80
43.251.178.35;;;;;http80,https443,ssh
43.251.179.102;;Mikrotik;;RouterOS,v6.49.17;http8080,ssh
43.251.179.104;;Mikrotik;;RouterOS,tomato;http80,http8080
43.251.179.125;;;DVR;;http80,http8080,https443
43.251.179.66;;;;v2.0;http80,https443
43.251.179.71;;;;;http80
43.251.179.72;;TP-Link;;;http80,http8080,https443
43.251.179.73;;TP-Link;;;http80,http8080,https443
43.251.179.74;;Mikrotik;RB4011iGS+;RouterOS;snmp
43.251.179.76;;;;;http8080,https443
43.251.179.80;;TP-Link;;;http80,http8080,https443
43.251.179.93;;Fortinet;;;http80,http8080,https443
43.251.179.98;;;;;http80,https443
43.252.72.161;;Mikrotik;RB750Gr3;RouterOS;snmp
43.252.73.211;;;;;http8080,https443
43.252.74.14;;Mikrotik;CCR1009-8G-1S-1S+;RouterOS;snmp
43.254.204.115;;;;;http80,http8080
43.254.204.19;;;;;http80,http8080
43.254.204.212;;;;;http80,https443
43.254.204.75;;;;;http80
43.254.204.95;;;;;http80
43.254.205.132;;;;;http80,http8080
43.254.205.169;;;;;http80,https443
43.254.205.49;;;;;http80,http8080
43.254.205.64;;;;;http80
43.254.205.99;;;;;http80
43.254.206.110;;;;;http80,http8080
43.254.206.140;;;;;http80,http8080,https443
43.254.206.143;;;;;http80
43.254.206.180;;;;;http80
43.254.206.23;;;;;ssh
43.254.206.56;;;;;http80,http8080,https443
43.254.206.64;;UNV;NVR301-08S2;;http80
43.254.206.82;;;;;http80
43.254.207.133;;Hikvision;before,border;;http80,https443
43.254.207.140;;;;;http80
43.254.207.145;;;;;http80
43.254.207.154;;;;;http8080,https443
43.254.207.249;;;;;ssh
43.254.207.46;;;;;http80
43.254.212.105;;;;;http80,http8080
43.254.212.160;;;;;http80
43.254.212.8;;;;;http80
43.254.212.92;;;;;http80
43.254.213.113;;;;;http80
43.254.213.144;;;;;http80,https443
43.254.213.146;;;;;http80,http8080
43.254.213.166;;;;;http80,http8080,https443
43.254.213.185;;;;;http80
43.254.213.63;;;;;http80,http8080,https443
43.254.215.166;;TP-Link;No.,TL-WR841N,TP-Link Wireless N Router WR841N;;http80,http8080,https443
43.255.132.102;;;;;http80,http8080
43.255.132.109;;Hikvision;;;http80
43.255.132.116;;;;;http80,http8080
43.255.132.157;;;;;http80,https443
43.255.132.168;;;;;http80,http8080,https443
43.255.132.198;;;;;http80,http8080
43.255.132.215;;Fortinet;;;http8080,https443
43.255.132.250;;Fortinet;;;https443
43.255.133.62;;Mikrotik;x86;RouterOS;snmp
43.255.134.121;;;;;http80
43.255.134.174;;;;;http80,http8080
43.255.134.175;;;;;http80
43.255.134.18;;;;;http80
43.255.134.212;;;;;http80,http8080
43.255.135.19;;;;;http80,http8080,https443
43.255.135.228;;;;;http80
43.255.135.4;;;;;http80,http8080
43.255.135.40;;;;;http8080,https443
43.255.135.54;;TP-Link;;;http80,http8080,https443
43.255.135.98;;;;;http80
43.255.140.101;;Hikvision;;;http80
43.255.140.113;;;;V4.0.1;http80
43.255.140.114;;;;;http80,http8080,https443
43.255.140.115;;Hikvision;;;http80
43.255.140.121;;;;;http80,https443,ssh
43.255.140.15;;Hikvision;;;http80
43.255.140.16;;;;V4.0.1;http80
43.255.140.176;;Hikvision;;;http80,http8080
43.255.140.18;;Hikvision;;;http80,http8080,https443,ssh
43.255.140.180;;;;;http80,http8080,https443
43.255.140.181;;;;;http80
43.255.140.19;;;;;http80
43.255.140.204;;;;;http80,http8080
43.255.140.206;;;;;http80
43.255.140.23;;Hikvision;;;http80
43.255.140.235;;;;;http80
43.255.140.238;;;;;http80
43.255.140.24;;;;;http80
43.255.140.25;;Hikvision;;;http80
43.255.140.27;;;;;http80
43.255.140.28;;Hikvision;;;http80
43.255.140.29;;Hikvision;;;http80
43.255.140.3;;;;ledE;http80
43.255.140.30;;;;;http80
43.255.140.37;;Hikvision;;;http80
43.255.140.4;;;;;http80,http8080,https443
43.255.140.40;;Hikvision;;;http80
43.255.140.42;;Hikvision;;;http80
43.255.140.45;;Hikvision;;;http80
43.255.140.46;;Hikvision;;;http80
43.255.140.48;;;;;http80,https443
43.255.140.50;;;;;http80,http8080
43.255.140.51;;Hikvision;;;http80
43.255.140.59;;Hikvision;;;http80
43.255.140.6;;Hikvision;;;http80,https443
43.255.140.60;;Hikvision;;;http80
43.255.140.61;;Hikvision;;;http80
43.255.140.63;;;;;http80,https443
43.255.140.65;;;;V4.0.1;http80
43.255.140.69;;;;;http80,http8080
43.255.140.70;;Hikvision;;;http80
43.255.140.72;;Hikvision;;;http80
43.255.140.79;;;;;http80,http8080,https443
43.255.140.8;;Hikvision;;;http80,http8080
43.255.140.82;;;;;http8080,https443
43.255.140.83;;Hikvision;;;http80
43.255.140.88;;;;;http80
43.255.140.89;;;;;http80,https443,ssh
43.255.140.9;;;;;http80,http8080,https443
43.255.140.91;;Fortinet;;;http80,https443
43.255.140.92;;Hikvision;;;http80
43.255.140.93;;;;;http80
43.255.140.94;;Hikvision;;;http80
43.255.141.1;;Hikvision;;;http80
43.255.141.101;;;;;http80,http8080,https443
43.255.141.102;;;;;http80,http8080
43.255.141.104;;Hikvision;;;http80
43.255.141.108;;;;;http80,http8080,https443
43.255.141.110;;Fortinet;;;http80,https443
43.255.141.115;;;;;http80,https443,ssh
43.255.141.116;;;;;http80,http8080,https443
43.255.141.123;;Hikvision;;;http80
43.255.141.124;;Hikvision;;;http80
43.255.141.127;;TP-Link;;;http80,https443
43.255.141.128;;Fortinet;;;http80,http8080,https443,ssh
43.255.141.130;;;;V4.0.1;http80
43.255.141.134;;;;;http80,http8080,https443
43.255.141.136;;Hikvision;;;http80
43.255.141.138;;;;;http80
43.255.141.140;;Fortinet;;;http80,http8080,https443
43.255.141.141;;Hikvision;;;http80
43.255.141.142;;Hikvision;;;http80
43.255.141.15;;Hikvision;;;http80
43.255.141.152;;Hikvision;;;http80
43.255.141.156;;;;;http80,https443
43.255.141.157;;Hikvision;;;http80
43.255.141.166;;;;;http80,http8080,https443
43.255.141.169;;;;;http80,https443
43.255.141.205;;;;;http80,https443
43.255.141.209;;Hikvision;;;http80
43.255.141.210;;;;;http80
43.255.141.217;;Hikvision;;;http80
43.255.141.219;;;;;http80,https443
43.255.141.22;;Hikvision;;;http80
43.255.141.227;;;;;http80,http8080,https443
43.255.141.229;;;;;http80,http8080,https443
43.255.141.231;;Hikvision;;;http80
43.255.141.232;;;;;http80
43.255.141.233;;UNV;NVR302-32E;;http80
43.255.141.234;;;;;http80
43.255.141.239;;Hikvision;;;http80,http8080
43.255.141.24;;;;;http80,http8080,https443
43.255.141.240;;;;;http80,http8080,https443,ssh
43.255.141.245;;Hikvision;;;http80
43.255.141.248;;;;;http80
43.255.141.3;;Hikvision;;;http80
43.255.141.33;;;;;http80,https443
43.255.141.34;;;;;http80
43.255.141.43;;;;;http80
43.255.141.49;;Hikvision;;;http80
43.255.141.51;;;;V4.0.1;http80
43.255.141.53;;Hikvision;;;http80
43.255.141.54;;Hikvision;;;http80
43.255.141.55;;;;;http80,http8080,https443
43.255.141.58;;;;;http80
43.255.141.6;;;;;http8080,https443
43.255.141.60;;Hikvision;;;http80
43.255.141.64;;Hikvision;;;http80
43.255.141.65;;Fortinet;;;http80,http8080,https443
43.255.141.66;;;;;http80
43.255.141.67;;Hikvision;;;http80
43.255.141.70;;Hikvision;;;http80
43.255.141.74;;;;;https443
43.255.141.75;;Hikvision;;;http80
43.255.141.76;;Hikvision;;;http80
43.255.141.8;;Fortinet;;;http80,https443
43.255.141.80;;;;;http80,https443
43.255.141.81;;Hikvision;;;http80
43.255.141.83;;Hikvision;;;http80
43.255.141.89;;;;V4.0.1;http80
43.255.141.92;;TP-Link;No.;;http80
43.255.141.93;;;;;http80
43.255.141.96;;;;;http80,http8080,https443
43.255.141.99;;Hikvision;;;http80
43.255.142.177;;;;;http80
43.255.142.188;;;;;http80,http8080
43.255.142.85;;;;;http80,http8080
43.255.143.104;;;;;http80,https443
43.255.143.105;;Hikvision;;;http80
43.255.143.110;;Hikvision;;;http80
43.255.143.111;;Hikvision;;;http80
43.255.143.114;;;;V4.0.1;http80,http8080
43.255.143.115;;;;;http80
43.255.143.119;;;;;http80,http8080,https443
43.255.143.120;;;;;http80,http8080,ssh
43.255.143.121;;Hikvision;;;http80
43.255.143.122;;;;;http80
43.255.143.134;;;;;http80,https443
43.255.143.138;;;;;http80
43.255.143.142;;;;;http80
43.255.143.143;;Hikvision;;;http80
43.255.143.144;;;;;http80
43.255.143.145;;;;;http80,http8080,https443
43.255.143.146;;Hikvision;;;http80
43.255.143.147;;Hikvision;;;http80,http8080
43.255.143.148;;;;;http80,http8080
43.255.143.151;;;;;http80,https443
43.255.143.158;;Hikvision;;;http80
43.255.143.160;;;;;http80
43.255.143.167;;Hikvision;;;http80
43.255.143.168;;Hikvision;;;http80
43.255.143.169;;;;;http80,https443
43.255.143.170;;;;;http80,http8080,https443
43.255.143.171;;Hikvision;;;http80
43.255.143.172;;;;;http8080,https443
43.255.143.175;;;;;http80,https443,ssh
43.255.143.176;;;;;http80,https443
43.255.143.181;;;;;http80
43.255.143.182;;;;;http80,https443
43.255.143.183;;Hikvision;;;http80
43.255.143.200;;Hikvision;;;http80
43.255.143.201;;Hikvision;;;http80
43.255.143.203;;Hikvision;;;http80
43.255.143.209;;Hikvision;;;http80
43.255.143.211;;Fortinet;;;http80,http8080,https443
43.255.143.212;;Hikvision;;;http80
43.255.143.213;;Hikvision;;;http80
43.255.143.214;;Hikvision;;;http80
43.255.143.215;;Fortinet;;;http80,https443,ssh
43.255.143.218;;;;;http80
43.255.143.219;;;;;http80,http8080,https443
43.255.143.22;;Hikvision;;;http80,http8080
43.255.143.221;;Hikvision;;;http80
43.255.143.225;;Hikvision;;;http80
43.255.143.226;;Hikvision;;;http80
43.255.143.236;;;;;http80,https443
43.255.143.237;;Fortinet;;;http80,https443
43.255.143.239;;;;;http80
43.255.143.242;;;;;http80
43.255.143.244;;Hikvision;;;http80
43.255.143.248;;;;;http80,https443
43.255.143.250;;Hikvision;;;http80
43.255.143.252;;Hikvision;;;http80,http8080
43.255.143.26;;;;;http80,http8080,https443
43.255.143.28;;;;;http80
43.255.143.31;;;;;https443
43.255.143.32;;;;;http80
43.255.143.35;;Hikvision;;;http80
43.255.143.42;;;;;https443
43.255.143.43;;Hikvision;;;http80
43.255.143.46;;;;;http80,https443
43.255.143.51;;;;;http80
43.255.143.55;;Hikvision;;;http80
43.255.143.60;;;;;http80,https443
43.255.143.61;;;;;http80,http8080,https443,ssh
43.255.143.65;;;;;http80
43.255.143.68;;;;;http80
43.255.143.70;;;;;http80
43.255.143.76;;Hikvision;;;http80
43.255.143.82;;;;;http80
43.255.143.94;;;;V4.0.1;http80
43.255.143.95;;Hikvision;;;http80
43.255.143.97;;Hikvision;;;http80
45.10.20.214;;;;;https443,ssh
45.10.20.38;;;;;https443,ssh
45.112.204.73;;;;;https443,ssh
45.112.28.150;;Mikrotik;CCR1009-7G-1C-1S+;RouterOS;snmp
45.112.28.153;;Mikrotik;x86;RouterOS;snmp
